Steam ID,Avg Assists,Avg Kills,Avg Deaths,Last Hits,Denies,Games Dire,Games Radiant,Total Games,GPM,XPM,Hero Damage,Hero Healing,Level,Wins,Losses,Gold Spent,Tower Damage,KAL,KDA,Winrate
170711479,9.558441558,8.948051948,3.727272727,229.0649351,7.948051948,36,41,77,560.2337662,608.0779221,18803.36364,168.5194805,20.58441558,47,30,17245.19481,3814.064935,6.237361088,4.965156794,0.61038961
111503721,10.76623377,3.87012987,4.532467532,55.11688312,2.922077922,36,41,77,286.4155844,309.0779221,5955.45,1544.15,13.61038961,37,40,8591.25,695.95,3.56842919,3.229226361,0.480519481
64922299,8.753246753,2.571428571,4.883116883,34.42857143,2.051948052,41,36,77,235.8961039,251.3246753,4688.518519,1990.777778,12.44155844,30,47,7954.814815,103.7037037,2.624621807,2.319148936,0.38961039
86840822,9.973684211,3.276315789,5.828947368,53.19736842,1.986842105,42,34,76,276.2236842,307.0921053,NULL,NULL,13.56578947,32,44,NULL,NULL,2.498504456,2.273137698,0.421052632
98227534,9.75,3.026315789,4.960526316,71.05263158,3.25,34,42,76,275.0394737,313.5789474,9867.25,0,14.32894737,42,34,9393.333333,194.0833333,2.95913509,2.575596817,0.552631579
95865919,9.276315789,4.092105263,4.565789474,55.25,4.184210526,33,43,76,305.4736842,321.9868421,7986.363636,834.4242424,13.76315789,37,39,9461.060606,1136.30303,3.554687856,2.92795389,0.486842105
311236557,10.65789474,4.039473684,5.671052632,131.3684211,3.144736842,39,37,76,394.0921053,418.6578947,11106.84211,404.4078947,17.21052632,30,46,11542.03947,962.3947368,2.985477406,2.591647332,0.394736842
145065875,15.06578947,3.947368421,5.184210526,77.72368421,5.039473684,41,35,76,338.5657895,436.8947368,12880.14474,1305.157895,18.32894737,42,34,10840.85526,535.4868421,3.912574962,3.66751269,0.552631579
51775783,14.86842105,2.644736842,3.802631579,39.92105263,3.236842105,52,24,76,284.3815789,345.1052632,8069.592105,667.4210526,15.75,62,14,8724.078947,883.0921053,5.089497418,4.605536332,0.815789474
92119338,9.105263158,6.789473684,3.934210526,182.1578947,9.078947368,35,41,76,512.3157895,521.7236842,NULL,NULL,17.40789474,44,32,NULL,NULL,4.257239299,4.040133779,0.578947368
168829831,9.736842105,2.381578947,5.078947368,23.56578947,1.263157895,42,34,76,237.3552632,256.4210526,5027.608108,1859.310811,12.06578947,30,46,6481.216216,329.9459459,3.397079346,2.386010363,0.394736842
13531542,8.894736842,4.552631579,4.184210526,175.8026316,5.934210526,42,34,76,412.8157895,449.6973684,NULL,NULL,16.71052632,27,49,NULL,NULL,3.735928764,3.213836478,0.355263158
95219538,12.59210526,6.697368421,6.539473684,132.1184211,8.25,37,39,76,427.75,514.1710526,16659.44737,551.8026316,18.93421053,40,36,12370.65789,1729.25,3.943732912,2.949698189,0.52631579
169919924,8.605263158,6.802631579,3.710526316,169.1447368,11.51315789,36,40,76,475.2236842,509.5394737,NULL,NULL,17.64473684,38,38,NULL,NULL,4.725077116,4.15248227,0.5
40494734,8.605263158,4.710526316,4.157894737,115.1710526,4.434210526,39,37,76,383.8552632,410.4605263,6870.8,460.2,15.53947368,39,37,10719,543,3.468368839,3.202531646,0.513157895
107023378,13.55263158,4.407894737,6.710526316,73.44736842,4.105263158,46,30,76,310.4736842,386.6184211,13791.37313,1086.119403,17.72368421,38,38,11318.0597,579.3731343,2.994999969,2.676470588,0.5
171981096,8.894736842,8.184210526,3.592105263,248.5131579,13.57894737,35,41,76,564.8157895,568.7368421,22334.23611,86.73611111,20.65789474,35,41,18054.72222,2622.305556,5.820528083,4.754578755,0.460526316
2946314,9.657894737,8,3.894736842,215.6447368,10.71052632,40,36,76,532.1315789,542.9473684,21490.69388,531.2653061,19.02631579,43,33,17343.36735,3327.142857,5.751499013,4.533783784,0.565789474
97050201,7.776315789,2.039473684,4.526315789,32.01315789,1.039473684,41,35,76,251.4473684,257.1710526,3914.428571,556.6666667,11.53947368,41,35,7125.47619,154.0952381,2.369446234,2.168604651,0.539473684
205430763,10.28947368,5.486842105,4.592105263,133.2763158,10.59210526,37,39,76,443.9078947,438.2368421,13304.16216,545.3378378,16.14473684,45,31,11773.58108,1788.648649,3.842096388,3.435530086,0.592105263
102233625,9.302631579,3.131578947,4.697368421,46.36842105,3.592105263,39,37,76,298.9473684,316.6184211,5502.052632,745.1315789,12.80263158,51,25,7866.578947,394.5,3.136180413,2.647058824,0.671052632
89558833,10.18421053,5.934210526,5.447368421,183.8026316,11.07894737,37,39,76,419.3421053,453.3684211,9564.875,237.625,17.84210526,33,43,11600.9375,1229.25,3.215823873,2.958937198,0.434210526
113708916,7.946666667,4.733333333,4.293333333,134.0666667,4.133333333,30,45,75,421.4666667,435.6933333,6842,0,15.41333333,48,27,5836.666667,40,3.430523329,2.953416149,0.64
40907284,9.84,3.973333333,6.466666667,70.97333333,4.466666667,38,37,75,317.1466667,344.6666667,8565.12,660.28,14.04,31,44,9675.6,521.8,2.458125543,2.136082474,0.413333333
91554848,9.813333333,7.013333333,4.44,161.9466667,8.306666667,36,39,75,441.24,449.32,14446.38462,156,16.90666667,44,31,17778.84615,2344.820513,4.252371332,3.78978979,0.586666667
163412639,10,8.066666667,4.32,220.5333333,8.32,40,35,75,548.3066667,546.0266667,17239.60606,720.1666667,18.93333333,43,32,16137.19697,4206.606061,4.969850409,4.182098765,0.573333333
91516368,9.253333333,2.493333333,5.933333333,35.13333333,0.72,31,44,75,250.2,267.2266667,6580.432836,415.358209,13,23,52,7217.313433,341.1791045,2.069994709,1.979775281,0.306666667
91461908,8.12,3.893333333,4.88,125.8666667,6,36,39,75,398.4933333,426.6133333,7354.692308,254.9230769,15.77333333,41,34,10899.23077,539.6153846,3.075075998,2.461748634,0.546666667
115914180,8.32,8.306666667,4.92,223.12,10.52,35,40,75,516.72,531.4,16634.09375,255.875,18.73333333,38,37,16838.35938,2813.953125,3.730336219,3.379403794,0.506666667
202217968,8.12,7.4,4.96,258.6666667,11.65333333,40,35,75,518.9066667,548.4,20132.61333,115.92,20.30666667,24,51,16927.06667,2023.546667,3.561417989,3.129032258,0.32
52587402,7.266666667,5.053333333,4.48,150.9333333,10.77333333,38,37,75,401.5733333,439.2266667,13326.42857,521.2857143,16.04,26,49,14582.85714,1386,2.690772968,2.75,0.346666667
136214996,9.92,8.893333333,5.24,251.2533333,14.49333333,36,39,75,517.6133333,566.6133333,23415.01333,364.12,21.13333333,30,45,17416.6,3564.813333,4.30179613,3.590330789,0.4
89428883,12.12,2.853333333,5.6,57.10666667,1.72,40,35,75,291.2266667,309.3733333,7451.666667,688.7948718,14.28,44,31,9222.564103,653.7692308,3.629329781,2.673809524,0.586666667
101416979,9.32,7.506666667,4.213333333,197.6266667,10.32,44,31,75,479.6533333,506.1466667,NULL,NULL,17.86666667,33,42,NULL,NULL,5.158289562,3.993670886,0.44
100396320,9.527027027,6.702702703,4.702702703,131.9324324,7.121621622,44,30,74,435.9864865,476.3648649,10383.38298,79.61702128,16.7027027,46,28,12487.02128,1096.319149,3.615835966,3.451149425,0.621621622
139203368,12.62162162,5.756756757,5.662162162,143.8108108,7.837837838,42,32,74,416.472973,427.7837838,15939.49296,854.8591549,17.89189189,32,42,13702.39437,1093.985915,3.639684655,3.245823389,0.432432432
96133582,13.37837838,4.364864865,5.175675676,63.82432432,2.067567568,35,39,74,315.6081081,364.8108108,9668.081081,766.1351351,15.66216216,55,19,10040.54054,589.2432432,3.763511615,3.428198433,0.743243243
26739660,10.06756757,4.851351351,5.27027027,113.1351351,3.905405405,37,37,74,390.0945946,437.5810811,9740.428571,372.1428571,16.41891892,38,36,8790.714286,661.4285714,3.421931297,2.830769231,0.513513514
44091424,9.418918919,2.905405405,6.418918919,46.33783784,4.094594595,38,36,74,261.7567568,294.7567568,7137.6,838.7,14.05405405,34,40,8753.5,758.25,2.507909863,1.92,0.45945946
56025217,13.01351351,3.5,5.878378378,49.7972973,2.189189189,44,30,74,299.8108108,319.5,7287,376.8472222,13.33783784,38,36,8270.416667,554.5833333,3.921065984,2.809195402,0.513513514
204019241,9.972972973,8.121621622,4.148648649,257.6486486,11.82432432,23,51,74,552.5810811,508.0945946,18667.90541,595.5675676,19.32432432,41,33,18761.62162,4481.783784,4.906554444,4.361563518,0.554054054
142051087,12.32432432,3.756756757,6.878378378,59.28378378,2.5,36,38,74,296.1351351,326.6351351,8008.189189,1013.445946,14.77027027,32,42,9598.851351,361.8513514,2.360661223,2.337917485,0.432432432
316418025,9.581081081,8.864864865,5.77027027,225.4864865,11.68918919,39,35,74,509.5135135,525.2702703,20434.02703,125.6351351,19.48648649,33,41,15932.36486,2817.27027,3.486149774,3.196721311,0.445945946
91802865,10.84931507,3.438356164,6.315068493,61.47945205,2.438356164,36,37,73,289.0821918,326.3150685,NULL,NULL,13.71232877,39,34,NULL,NULL,2.706539959,2.262472885,0.534246575
87776861,10.19178082,5.835616438,5.931506849,136.3424658,8.657534247,38,35,73,383.1506849,426.2191781,11360.27273,873.7727273,17.36986301,23,50,8951.818182,429.0909091,3.294176353,2.702078522,0.315068493
119540075,12.65753425,2.575342466,5.712328767,71.63013699,2.671232877,33,40,73,318.3561644,354.4109589,8030.550725,1677.347826,15.46575342,50,23,9384.782609,599.3913043,3.351968009,2.666666667,0.684931507
136427601,11.34246575,3.506849315,5.356164384,53.08219178,2.068493151,35,38,73,303.8219178,310.1506849,7144.506849,612.2328767,13.39726027,34,39,8261.438356,320.1369863,3.248431971,2.772378517,0.465753425
173916069,12.61643836,8.356164384,5.890410959,169.6712329,16.60273973,40,33,73,461.4383562,565.5068493,21037.34247,480.6712329,20.30136986,38,35,14287.87671,1333.369863,3.863944731,3.560465116,0.520547945
147344773,8.260273973,4.575342466,5,165.2739726,14.17808219,45,28,73,423.6849315,414.5342466,9008.590909,235.6515152,16.10958904,37,36,13283.18182,1384.984848,2.859312795,2.567123288,0.506849315
355156901,12.10958904,3.753424658,5.465753425,113.6438356,3.657534247,35,38,73,390.7808219,410.1506849,10458.76712,362.3150685,16.71232877,36,37,10432.26027,679.369863,3.535126783,2.902255639,0.493150685
101191101,9.356164384,2.589041096,5.493150685,50.31506849,2.301369863,37,36,73,260.0684932,303.0273973,5860.82,919.46,13.45205479,32,41,8269.8,280.52,2.483194032,2.174563591,0.438356164
149008268,10.97260274,3.123287671,6,34.64383562,1.506849315,29,44,73,246.7123288,260.8630137,5777.041096,921.7123288,12.93150685,25,48,8322.328767,217.0136986,2.631968526,2.349315068,0.342465753
88704095,8.98630137,2.534246575,5.945205479,71.19178082,2.438356164,44,29,73,257.8356164,294.3013699,4644.117647,1263.411765,13.54794521,24,49,7.20E+03,509.0588235,2.024665251,1.937788018,0.328767123
86721619,7.712328767,3.863013699,5.04109589,94.19178082,9.794520548,32,41,73,346.890411,360.0410959,4276,0,14.09589041,34,39,4962.5,236.5,3.123242863,2.296195652,0.465753425
112552914,8.150684932,6.301369863,3.753424658,213.4657534,16.8630137,41,32,73,501.9041096,503.7260274,18133.41667,230.9333333,18.46575342,29,44,15640.41667,2649.75,5.418974975,3.850364964,0.397260274
118097484,9.041666667,7.930555556,3.694444444,242.8194444,12.27777778,28,44,72,547.2916667,538.6527778,17474.29167,174.2083333,18.81944444,37,35,17060.34722,2931.097222,5.01893739,4.593984962,0.513888889
134711350,9.722222222,6.611111111,4.986111111,212.0833333,15.72222222,46,26,72,472.1666667,509.375,18626.85294,494.25,19.56944444,31,41,15168.16176,2164.117647,4.119290971,3.275766017,0.430555556
168340162,9.583333333,9.152777778,3.472222222,268.0416667,9.625,33,39,72,573,585.5138889,19126.59722,409.1666667,20.88888889,39,33,18763.88889,5011.013889,7.451019621,5.396,0.541666667
10288378,12.30555556,3.180555556,5.291666667,93.91666667,3.069444444,39,33,72,340.0833333,340.9722222,8148.870968,1387.016129,15.26388889,41,31,10718.70968,494.6451613,3.714523208,2.926509186,0.569444444
102804925,9.125,3.333333333,4.458333333,56.75,4.361111111,34,38,72,256.25,300.2083333,NULL,NULL,13.45833333,31,41,NULL,NULL,3.512971481,2.794392523,0.430555556
94860836,7.472222222,4.666666667,4.236111111,158.0555556,9,35,37,72,413.0416667,424.3611111,NULL,NULL,16.23611111,35,37,NULL,NULL,3.147227734,2.86557377,0.486111111
126884698,9.152777778,2.861111111,5.569444444,34.97222222,1.5,37,35,72,254.8055556,260.9861111,5068.631579,2136.280702,12.59722222,33,39,7597.982456,151.7894737,2.673943398,2.157107232,0.458333333
44447459,8.680555556,3,4.458333333,74.72222222,2.513888889,37,35,72,306.7083333,313.125,9072.470588,715.6470588,13.11111111,33,39,9319.117647,693.8823529,3.3666272,2.619937695,0.458333333
11603325,9.5,3.972222222,5,97.25,2.305555556,38,34,72,341.2916667,383.9583333,NULL,NULL,15.47222222,33,39,NULL,NULL,3.111409154,2.694444444,0.458333333
60429378,9.402777778,5.708333333,4.916666667,118.3611111,9.416666667,33,39,72,372.3055556,438.5555556,NULL,NULL,16.26388889,34,38,NULL,NULL,3.550632893,3.073446328,0.472222222
86784730,9.319444444,6.041666667,5.527777778,165.7916667,5.625,42,30,72,452.0833333,483.7222222,10019.21429,181.1428571,17.51388889,37,35,10460,567.3571429,3.278007987,2.778894472,0.513888889
104489976,8.930555556,2.722222222,5.791666667,55.38888889,2.958333333,34,38,72,253.4166667,266.6527778,NULL,NULL,12.40277778,32,40,NULL,NULL,2.596528202,2.011990408,0.444444444
125661623,12.81944444,7.055555556,6.194444444,140.8333333,9.819444444,28,44,72,414,489.125,18500.77778,151.4027778,18.47222222,32,40,12180.69444,1724.847222,4.157741044,3.208520179,0.444444444
133885475,12.76056338,2.957746479,5.323943662,41.4084507,1.901408451,32,39,71,279.8591549,332.5070423,8108.304348,1868.26087,15.6056338,35,36,8576.73913,424.4637681,3.849215495,2.952380952,0.492957747
238386678,10.38028169,3.577464789,5.464788732,70.05633803,2.394366197,22,49,71,321.1408451,350.971831,7501.309859,1758.070423,14.97183099,27,44,9249.43662,362.8028169,3.550716224,2.554123711,0.38028169
90373262,14.02816901,3.323943662,5.183098592,44.90140845,1,40,31,71,276.4225352,351.8309859,8774.707692,1568.769231,16.50704225,47,24,8797.769231,599.2615385,3.879888461,3.347826087,0.661971831
93183397,9.887323944,7.507042254,5.633802817,166.5492958,8.098591549,38,33,71,460.2112676,483.4225352,12015.12903,474.1774194,17.46478873,45,26,14376.93548,1531.451613,3.771389174,3.0875,0.633802817
112664592,10.78873239,5.211267606,5.323943662,184.1690141,6.816901408,34,37,71,456.0422535,456.6901408,12157.04225,556.943662,17.56338028,24,47,14711.47887,1068.352113,3.091733345,3.005291005,0.338028169
84399197,10.05633803,3.718309859,4.070422535,82.04225352,3.985915493,33,38,71,320,329.2676056,8439.711111,3449.622222,14.16901408,38,33,9081.555556,774.7555556,4.053670664,3.384083045,0.535211268
58513047,11.15492958,10.49295775,5.197183099,233.3098592,10.90140845,29,42,71,575.2253521,605.1830986,24608.52113,288.8873239,20.71830986,47,24,16774.57746,3901.633803,5.081272405,4.165311653,0.661971831
99125199,8.436619718,5.366197183,4.267605634,161.8028169,7.281690141,32,39,71,415.1830986,451.3661972,19154.2,0,16.90140845,26,45,15012,2082.8,3.477024267,3.234323432,0.366197183
171627713,11.49295775,3.661971831,5.422535211,59.46478873,2,37,34,71,293.6197183,324.1408451,7781.172414,768.0172414,14.50704225,36,35,8727.931034,322.8965517,3.260703616,2.794805195,0.507042254
186615437,12.77464789,3.070422535,5.338028169,55.04225352,1.830985915,43,28,71,290.7464789,319.7746479,6376.394366,2075.690141,13.84507042,35,36,9335.422535,471.1549296,3.304456029,2.968337731,0.492957747
91359611,10.63380282,6.267605634,4.873239437,136.6901408,8.816901408,39,32,71,400.8450704,440.3802817,6961,0,16.33802817,32,39,8552.5,272,4.555138211,3.468208092,0.450704225
193862584,11.14084507,2.492957746,4.084507042,34.29577465,2.014084507,33,38,71,267.1408451,257.2676056,4947.652174,1450.391304,11.71830986,36,35,6927.898551,240.4347826,3.784812918,3.337931034,0.507042254
4330802,8.042857143,2.485714286,5.685714286,63.08571429,3.871428571,39,31,70,239.5285714,273.8142857,NULL,NULL,12.81428571,23,47,NULL,NULL,1.962935715,1.851758794,0.328571429
91480675,7.657142857,6.228571429,3.671428571,150.5,15.74285714,35,35,70,469.0428571,505.7,13976.15385,168,16.31428571,35,35,13811.15385,2998.230769,5.259972052,3.782101167,0.5
102382586,12.25714286,3.257142857,6.857142857,43.54285714,1.585714286,41,29,70,276.5857143,321.5857143,8006.148148,1378.981481,14.85714286,34,36,8669.444444,400.7962963,3.311230553,2.2625,0.485714286
758174,9.857142857,4.328571429,6.428571429,114.3428571,4.014285714,29,41,70,337.3714286,383.2142857,8398.8,369.7857143,16,25,45,10514.78571,293.6714286,2.482890879,2.206666667,0.357142857
52835849,10.67142857,2.714285714,5.428571429,33.25714286,3.042857143,34,36,70,262.5428571,296.7,6159,425.0416667,12.95714286,37,33,7236.875,360.75,3.119507773,2.465789474,0.528571429
283774700,10.91428571,5.171428571,4.671428571,99.42857143,6.757142857,42,28,70,393.6857143,403.4285714,9292.471429,224.7857143,15.18571429,44,26,11589.71429,1280.614286,3.539605157,3.443425076,0.628571429
3292479,6.6,4.785714286,4.142857143,187.0571429,12.62857143,39,31,70,418.2,442.6,NULL,NULL,16.67142857,22,48,NULL,NULL,2.940907029,2.748275862,0.314285714
177888921,10.8,3.271428571,6.142857143,48.41428571,2.7,33,37,70,270.0857143,294.2428571,7464.441176,763.5,13.78571429,26,44,7958.75,453.3823529,2.826267027,2.290697674,0.371428571
114912403,10.17142857,7,4.342857143,184.8142857,13.68571429,38,32,70,473.7142857,491.8714286,15267.61905,236.7380952,17.7,37,33,16687.38095,1985.404762,5.337498969,3.953947368,0.528571429
82783272,11.47142857,4.2,4.485714286,71.47142857,4.457142857,32,38,70,323.2857143,354.4857143,NULL,NULL,14.41428571,43,27,NULL,NULL,3.81406863,3.493630573,0.614285714
31039408,11.68571429,5.457142857,5.8,109.1857143,9.171428571,38,32,70,385.9428571,425.8857143,NULL,NULL,15.68571429,44,26,NULL,NULL,3.025834152,2.955665025,0.628571429
96802085,7.971428571,2.642857143,6.142857143,35.6,2.228571429,39,31,70,233.7571429,242.3285714,NULL,NULL,12.15714286,26,44,NULL,NULL,1.956883275,1.727906977,0.371428571
92919767,10.97142857,4.128571429,6.328571429,80.41428571,4.042857143,40,30,70,296,335.1142857,NULL,NULL,14.24285714,39,31,NULL,NULL,2.624431045,2.386004515,0.557142857
65927923,10.75714286,3.3,5.6,45.7,1.971428571,36,34,70,295.5428571,303.1857143,7463.269231,1558.615385,12.75714286,33,37,7793.269231,652.0192308,2.872505828,2.510204082,0.471428571
139266129,7.828571429,5.028571429,3.342857143,159.2571429,11.95714286,33,37,70,440.1857143,437.4,NULL,NULL,15.22857143,40,30,NULL,NULL,4.677371359,3.846153846,0.571428571
202885389,12.57142857,3.514285714,6.114285714,88.51428571,2.614285714,38,32,70,338.4,374.7571429,9277.4,1505.785714,16.02857143,32,38,10199.71429,318.5857143,3.28370982,2.630841121,0.457142857
20603135,9.557142857,7.214285714,3.8,249.4285714,12.64285714,36,34,70,559.6714286,567.8285714,18317.95455,158.0606061,19.77142857,39,31,17110.5303,3064.166667,5.2288255,4.413533835,0.557142857
44091499,7.685714286,4.871428571,4.357142857,159.4428571,8.042857143,34,36,70,444.8285714,469.8428571,NULL,NULL,16.35714286,34,36,NULL,NULL,3.516746032,2.881967213,0.485714286
114668441,8.246376812,6.536231884,5.985507246,181.3043478,9.811594203,35,34,69,432.5362319,489.1014493,NULL,NULL,18.50724638,29,40,NULL,NULL,3.045714652,2.469733656,0.420289855
440429825,10.27536232,3.753623188,6.043478261,163.4202899,8.101449275,37,32,69,419.1594203,463.7971014,14583.4058,808.5072464,18.79710145,30,39,12859.71014,2005.695652,2.69269012,2.321342926,0.434782609
218610909,9.492753623,6.391304348,4.739130435,176.5217391,9.507246377,65,4,69,470.4927536,452.6666667,11450.95652,278.4347826,16.37681159,42,27,14503.84058,1422.681159,3.431548403,3.351681957,0.608695652
108831569,10.11594203,3.942028986,4.623188406,133.6811594,5.985507246,38,31,69,380.3043478,401.5217391,8221.717391,1201.543478,16.73913043,27,42,12110.32609,862.6521739,4.048478414,3.040752351,0.391304348
400183,11.75362319,4.492753623,5.536231884,85.24637681,4.333333333,38,31,69,334.3188406,381.2898551,5876.032258,959.1290323,15.69565217,40,29,8155,166.5806452,3.346015176,2.934554974,0.579710145
118305301,9.927536232,7.275362319,3.666666667,226.3913043,8.376811594,39,30,69,538.057971,529.9565217,15376.7971,199.4927536,18.62318841,40,29,17277.46377,1758.26087,5.687635312,4.691699605,0.579710145
35872887,8.47826087,4.826086957,4.913043478,114.5797101,3.463768116,37,32,69,367.9275362,396.2173913,7727.319149,406.8297872,15.39130435,31,38,10766.2766,307.4893617,2.922020934,2.707964602,0.449275362
123485937,11.36231884,2.927536232,5.710144928,35.14492754,1.811594203,37,32,69,259.5072464,290.0289855,7176.956522,2238.753623,13.14492754,27,42,7172.173913,348.2463768,3.940682989,2.502538071,0.391304348
82305765,13.08823529,3.544117647,6.5,53.01470588,4.102941176,37,31,68,286.7647059,352.9852941,11692.30882,589.7058824,16.85294118,29,39,9708.529412,252.7794118,2.656090529,2.558823529,0.426470588
91428384,9.779411765,5.794117647,4.867647059,110.8970588,8.088235294,34,34,68,385.0588235,417.8088235,7194.857143,55,15.63235294,41,27,7662.142857,120.2857143,4.485675109,3.19939577,0.602941177
76659949,12.11764706,4.661764706,5.926470588,83.30882353,2.705882353,43,25,68,337.3529412,390.7647059,8349.2,337,15.25,39,29,12851,2080.4,3.250482096,2.831265509,0.573529412
101897410,8.514705882,7.132352941,4.367647059,209.9852941,11.5,36,32,68,528.1470588,527.3529412,16527.43478,138.326087,18,36,32,16924.78261,2249.347826,4.625984514,3.582491582,0.529411765
174679221,11.30882353,3.058823529,5.220588235,43.05882353,1.411764706,37,31,68,305.3382353,301.0588235,5914.323529,1655.382353,13.13235294,37,31,8131.029412,353.8823529,3.495749267,2.752112676,0.544117647
72735318,11.41176471,3.102941176,4.852941176,29.26470588,3.220588235,36,32,68,273.6470588,305.2205882,NULL,NULL,12.55882353,42,26,NULL,NULL,3.519526175,2.990909091,0.617647059
4885465,10.13235294,2.970588235,5.205882353,33.63235294,2.279411765,33,35,68,246.6617647,262.8235294,NULL,NULL,12.07352941,33,35,NULL,NULL,3.128530048,2.516949153,0.485294118
88456234,9.235294118,5.044117647,6.5,133.2352941,6.764705882,37,31,68,352.0882353,407.9852941,NULL,NULL,15.57352941,23,45,NULL,NULL,2.428035177,2.196832579,0.338235294
119280615,10.33823529,3.514705882,5.102941176,121.2205882,2.573529412,35,33,68,342.9705882,354.9411765,6875.241935,1031.516129,14.80882353,30,38,10488.62903,814.0806452,3.319124952,2.714697406,0.441176471
203903869,9.867647059,4.235294118,6.308823529,132.7941176,10,34,34,68,364.3970588,415.5882353,11166.08824,2658.205882,17.35294118,27,41,11068.60294,1900.852941,2.678069928,2.235431235,0.397058824
86717735,8.691176471,1.867647059,5.102941176,34.07352941,2.338235294,33,35,68,196.9705882,231.5588235,NULL,NULL,11.67647059,24,44,NULL,NULL,2.74578877,2.069164265,0.352941177
219225327,12.33823529,5.470588235,5.485294118,147.3970588,7.235294118,39,29,68,419.8088235,477.6617647,14539.26471,619.1470588,18.75,41,27,12343.75,1239.75,4.099140933,3.246648794,0.602941177
136349844,9.632352941,6.279411765,5.088235294,150.6764706,7.014705882,32,36,68,420.7647059,440.7794118,16860.92188,321.03125,18.05882353,28,40,13506.71875,1869.515625,3.328494994,3.12716763,0.411764706
258163409,12.14705882,5.514705882,5.867647059,127.8235294,2.897058824,33,35,68,405.8823529,417.8529412,12197.42647,305.5441176,16.54411765,41,27,12996.54412,482.8382353,3.255382608,3.010025063,0.602941177
92734540,8.776119403,5.029850746,4.656716418,133.7910448,5.731343284,35,32,67,376.238806,410,10921.91045,81.70149254,16.35820896,31,36,11855.8209,890.4029851,3.353692576,2.96474359,0.462686567
64444715,12.17910448,9.194029851,4.910447761,217.5820896,11.97014925,30,37,67,517.119403,519.9850746,21418.1746,1070.555556,19.86567164,40,27,16012.30159,2629.142857,4.693113644,4.352583587,0.597014925
105040222,13.10447761,3.208955224,6.313432836,65.19402985,2.731343284,39,28,67,275.2089552,334.119403,9339.766667,791.2833333,16.32835821,30,37,9008.833333,223.15,2.982384324,2.58392435,0.447761194
165286316,14.1641791,4.626865672,6.820895522,79.67164179,3.552238806,31,36,67,329.8358209,335.3134328,10958.61194,578.9552239,15.43283582,34,33,10501.9403,1021.746269,2.868638596,2.754923414,0.507462687
166139115,10.20895522,2.462686567,5.313432836,39.47761194,1.432835821,34,33,67,260.3432836,257.1791045,5068.447761,355.9552239,11.86567164,26,41,7603.358209,134.0149254,2.608622472,2.384831461,0.388059702
167372590,7.044776119,4.686567164,5.76119403,204.8059701,14.85074627,43,24,67,467.2686567,475.5820896,13304.29851,522.1791045,17.34328358,22,45,13319.47761,2128.313433,2.2707827,2.03626943,0.328358209
99248871,8.552238806,3.388059701,6.253731343,53.68656716,2.507462687,31,36,67,257.5522388,293,5580.272727,1852.454545,13.35820896,23,44,6661.818182,187.3636364,2.613494217,1.909307876,0.343283582
105470669,8.492537313,8.940298507,4.014925373,266.0149254,11.20895522,29,38,67,599.5820896,605.4179104,23968.52239,5.970149254,20.71641791,37,30,18529.1791,4370.283582,5.655410924,4.342007435,0.552238806
229210222,11.59701493,2.626865672,6.298507463,52.3880597,1.850746269,36,31,67,288.238806,329.9701493,7150.58209,624.4029851,14.74626866,29,38,8600.746269,361.761194,2.962177955,2.258293839,0.432835821
212250618,15.58208955,4.044776119,6.134328358,39.62686567,2.865671642,36,31,67,292.2238806,340.7164179,9454.238806,523.7761194,14.97014925,36,31,8224.402985,290.2089552,3.710162267,3.199513382,0.537313433
101486409,9.149253731,4.149253731,3.582089552,136.2537313,5.253731343,40,27,67,396.2835821,423.9850746,11977.57143,0,16,35,32,16451.42857,2520.428571,3.936006117,3.7125,0.52238806
135986691,9.820895522,6.194029851,6.28358209,145.8358209,10.37313433,56,11,67,426.7761194,451.4925373,11574.83871,409.8064516,16.41791045,30,37,12355.48387,901.1935484,3.156344816,2.548693587,0.447761194
81773653,10.62686567,6.23880597,4.791044776,164.358209,4.71641791,33,34,67,456.761194,458.4477612,14403.91045,1141.746269,16.65671642,40,27,13114.10448,2647.358209,4.906324526,3.520249221,0.597014925
150124573,10.44776119,2.76119403,5.507462687,40.89552239,1.940298507,30,37,67,244.5970149,287.3880597,5120.142857,1630.857143,13.94029851,38,29,7251.428571,249.8571429,2.447671814,2.398373984,0.567164179
49842719,10.26865672,5.955223881,3.925373134,136.6268657,8.895522388,33,34,67,476.3731343,487.4477612,NULL,NULL,15.6119403,40,27,NULL,NULL,5.23637747,4.133079848,0.597014925
101446572,11.07575758,7.257575758,3.984848485,193.3181818,11.07575758,32,34,66,474.0606061,512.3484848,20168.22727,361.0606061,19.74242424,34,32,15354.4697,3460.742424,5.40653778,4.600760456,0.515151515
113152484,10.09090909,8.318181818,5.106060606,221.7878788,13,37,29,66,500.4242424,558.8939394,21882.5303,397.1969697,20.54545455,38,28,16205.07576,2739.545455,3.83065184,3.605341246,0.575757576
164685175,7.227272727,7.106060606,4.409090909,248.8787879,8.939393939,21,45,66,600.8181818,589.8939394,15748.18182,295.4848485,19.46969697,33,33,17030.60606,4026.454545,3.825314753,3.250859107,0.5
104334048,13.59090909,4.333333333,6.742424242,89.04545455,4.560606061,30,36,66,354.7727273,420.7424242,11887.59375,826.578125,17.34848485,31,35,10233.4375,896.09375,3.398240309,2.658426966,0.46969697
