data_assists,data_avg_kal,data_deaths,data_denies,data_games_dire,data_games_radiant,data_gold_spent,data_gpm,data_hero_damage,data_hero_healing,data_kda,data_kills,data_last_hits,data_level,data_losses,data_nickname,data_steam_id,data_total,data_tower_damage,data_winrate,data_wins,data_xpm
10.09787234,3.907814846,5.404255319,11.95319149,126,109,17565.48309,509.6680851,25118.51208,294.2608696,3.457480315,8.587234043,241.7957447,20.73191489,105,topson,94054712,235,2946.198068,0.553191489,130,570
9.333333333,2.99121726,5.213675214,3.452991453,114,120,8553.4,284.8461538,5890.4,172.84,2.463114754,3.508547009,58.79487179,13.27350427,108,Windx,124049453,234,321.68,0.538461539,126,296.9401709
8.256410256,4.107304127,3.585470085,11.04700855,127,107,16223.38235,469.2264957,12975.94118,282.6470588,3.706793802,5.034188034,224.7264957,17.59401709,136,Chains,61061435,234,2166.617647,0.418803419,98,469.3247863
8.137931034,4.393367815,4.456896552,7.844827586,129,103,16019.06897,511.5818966,13490.6,377.1793103,3.377176015,6.913793103,215.9396552,18.94827586,111,ifrit,87040694,232,2251.855172,0.521551724,121,525.8189655
10.41558442,3.615970523,5.753246753,12.19047619,130,101,14642.76786,483.7792208,19378.46429,333.1919643,3.107599699,7.463203463,194.6969697,18.4025974,120,Drug,161857389,231,1874.727679,0.480519481,111,484.6536797
10.96969697,3.988929733,5.017316017,9.125541126,124,107,15811.65094,514.4935065,18840.37736,436.5141509,3.616048318,7.173160173,205.9177489,19.62770563,107,???.douyuTv,138430779,231,3325.117925,0.536796537,124,518.2597403
9.130434783,4.143747919,4.869565217,12.13913043,116,114,14459.6875,445.3347826,16683.92857,437.6160714,3.227678571,6.586956522,161.6608696,17.19565217,116,wwd,40586005,230,2099.089286,0.495652174,114,481.6608696
11.16956522,2.74134971,5.926086957,1.613043478,115,115,8740.361991,266.9347826,6374.21267,750.1085973,2.305942773,2.495652174,42.82173913,14.19565217,115,Biryu,87423323,230,269.3891403,0.5,115,294.4304348
9.729257642,3.627043575,5.296943231,7.200873362,125,104,14426.24454,457.0087336,14926.38428,312.3580786,2.881286068,5.532751092,198.7641921,17.49781659,141,Slayer,122445696,229,1654.222707,0.384279476,88,463.4803493
10.51528384,3.424394165,4.366812227,4.131004367,114,115,12636.99052,394.8908297,9808.64455,573.6492891,3.245,3.655021834,147.3318777,16.83406114,115,MJW,76173488,229,1071.777251,0.497816594,114,428.8733624
10.78508772,3.884934705,5.793859649,8.197368421,142,86,14116.875,410.2105263,14507.875,0,3.067373202,6.986842105,127.7938596,16.37280702,120,Sharfik,123278602,228,1502.75,0.473684211,108,456.1096491
10.47577093,2.902716646,5.674008811,1.889867841,104,123,10004.87952,272.8325991,7702.554217,2231.036145,2.363354037,2.933920705,65.69162996,14.37004405,131,lizZard,110155287,227,646.7710843,0.422907489,96,312.6387665
12.46255507,4.27686155,4.678414097,3.299559471,109,118,12500.75556,407.0132159,13301.53333,788.9866667,3.664783427,4.682819383,140.784141,18.31277533,108,Showdown,144971992,227,1316.315556,0.524229075,119,460.9559471
9.703539823,3.021062738,4.898230088,1.690265487,113,113,7659.318182,266.3097345,3823.363636,1075.318182,2.565492322,2.862831858,47.30088496,13.2079646,95,Zizou,27005611,226,303.1363636,0.579646018,131,296.4955752
12.27876106,3.579725707,5.60619469,5.867256637,122,104,11828.91892,393.6769912,13197.74775,653.7477477,3.058405683,4.867256637,130.0486726,18.11061947,121,LongGGG_,217386639,226,891.7117117,0.46460177,105,442.119469
10.68888889,4.305825878,4.822222222,9.951111111,122,103,17917.58929,532.1377778,24921.0625,381.46875,4.049769585,8.84,268.7911111,20.78222222,112,nine,94786276,225,2926.397321,0.502222222,113,555.9688889
11.02666667,3.648366152,5.177777778,2.626666667,119,106,10889.56853,380.1022222,9239.329949,869.3502538,2.916738197,4.075555556,111.0711111,15.63111111,108,Rudimental,125845797,225,918.7411168,0.52,117,408.1377778
11.65178571,3.176115204,5.566964286,5.888392857,116,108,12402.65306,401.5580357,10161.78571,797.8979592,2.87329591,4.34375,158.21875,17.55357143,114,NJ,103126502,224,873.3673469,0.491071429,110,435.2723214
13.87946429,2.522939306,7.308035714,1.25,108,116,8878.194444,278.7678571,10350.6,670.6166667,2.314599878,3.035714286,54.4375,15.83482143,119,Bashruk,86040272,224,250.5833333,0.46875,105,336.8169643
13.25,2.338416436,8.129464286,2.477678571,111,113,8834.33526,284.2276786,9438.618497,2239.445087,2.047775947,3.397321429,53.43303571,15.625,125,Flash,92028391,224,391.4971098,0.441964286,99,343.8214286
9.558035714,2.893225537,5.125,2.361607143,104,120,9532.826087,255.1964286,6726.26087,614.6086957,2.43902439,2.941964286,45.07589286,13.32142857,115,Crio_J ???,99845008,224,379.8695652,0.486607143,109,285.9866071
8.35426009,3.917248024,4.304932735,9.00896861,127,96,NULL,431.3497758,NULL,NULL,3.059375,4.816143498,160.6681614,16.02690583,125,Link,20237599,223,NULL,0.439461883,98,452.5874439
8.820627803,5.678366788,3.650224215,14.73991031,121,102,17849.45813,551.0134529,16583.04433,134.6945813,4.50982801,7.641255605,248.2376682,18.77130045,104,Blizzard,111637216,223,4442.847291,0.533632287,119,524.1838565
8.932735426,3.40262132,4.659192825,6.618834081,100,123,NULL,382.1883408,NULL,NULL,2.936477382,4.748878924,140.6367713,16.24663677,122,Wwk,91143798,223,NULL,0.452914798,101,424.2556054
8.923423423,3.12392615,5.747747748,7.576576577,118,104,13884.91379,441.4774775,12525.55172,97.94827586,2.75,6.882882883,159.8333333,17.1981982,118,?????,90810663,222,1243.103448,0.468468469,104,479.2972973
10.21171171,5.489024452,4.220720721,10.90540541,115,107,17361.86364,535.2387387,18864.78182,282.0772727,4.258271078,7.761261261,243.1441441,20.06756757,100,Blazemon,98092287,222,3151.868182,0.54954955,122,544.7612613
12.80995475,3.103443137,6.131221719,1.909502262,106,115,9013.64486,297.1085973,8173.046729,1585.336449,2.653874539,3.461538462,55.36199095,14.35294118,92,iLLusionisT,37399177,221,372.2149533,0.583710407,129,332.4751131
10.79090909,3.103192918,5.6,2.35,119,101,9437.142857,246.1863636,12535.42857,2366.714286,2.536525974,3.413636364,35.22727273,13.41363636,103,Unknown,94121743,220,259.5714286,0.531818182,117,287.7090909
12.01363636,2.816239234,6.290909091,1.554545455,123,97,8978.079268,275.9863636,8783.756098,528.5304878,2.473265896,3.545454545,58.83181818,15.27727273,117,EcNart!,66620961,220,221.2073171,0.468181818,103,321.6772727
10.35616438,3.236295769,5.470319635,1.771689498,117,102,8418.358779,299.8767123,7315.534351,1140.312977,2.572621035,3.716894977,58.06392694,13.77625571,109,Sh4dowehhh,86937884,219,458.2290076,0.502283105,110,312.3378995
9.328767123,3.953137876,4.611872146,12.97260274,121,98,18745.61033,545.9680365,21813.41784,339.0704225,3.666336634,7.579908676,262.4520548,20.26027397,122,???,171211166,219,3006.807512,0.442922374,97,534.4931507
10.57077626,3.783742779,4.863013699,5.347031963,95,124,17547.5,328.9817352,8787,249.5,3.157746479,4.785388128,89.55707763,15.02739726,91,SHAGASAURUS,86802063,219,931.5,0.584474886,128,352.9543379
9.550458716,3.213887132,4.899082569,6.036697248,123,95,7410.6,390.2844037,5066.04,677.32,2.8417603,4.371559633,131.559633,15.94954128,111,Old.FugA,105308199,218,223.92,0.490825688,107,417.8944954
9.550458716,4.480396362,4.495412844,12.9587156,103,115,16292.48848,519.1880734,17590.26267,204.8847926,3.756122449,7.334862385,228.6146789,19.8853211,104,Zyd,124936122,218,1913.442396,0.52293578,114,555.5642202
9.917431193,3.850203708,4.788990826,5.481651376,107,111,9917.1875,372.6055046,7890.46875,418.25,2.973180077,4.321100917,105.4724771,16.01376147,91,Tolera,43810089,218,536.421875,0.582568807,127,433.733945
13.08256881,3.520989873,5.655963303,3.353211009,112,106,9933.715596,325.7293578,10296.47706,692.8211009,2.9756691,3.747706422,83.67889908,16.18348624,101,Mad,124168390,218,474.9908257,0.536697248,117,367.8440367
11.98156682,3.92062034,5.023041475,4.958525346,101,116,11815.57143,392.4562212,11626.69048,688.5761905,3.297247706,4.580645161,133.7235023,17.02764977,100,xiaofu,135656964,217,904.8666667,0.539170507,117,429.0138249
10.71428571,3.257961817,5.884792627,2.700460829,106,111,7842.513089,275.6728111,7342.319372,1013.968586,2.346123727,3.092165899,47.60368664,13.42857143,126,???,167072778,217,555.1675393,0.419354839,91,298.5760369
10.03225806,2.932714073,5.253456221,4.792626728,122,95,11376.99115,313.8571429,7555.247788,556.7787611,2.680701754,4.050691244,94.30414747,15.3640553,107,OmegaPwner,115621730,217,484.079646,0.506912442,110,353.3364055
8.111111111,4.210242124,4.125,12.125,97,119,15685.48387,493.6574074,7915.774194,37,3.488215488,6.277777778,217.2222222,18.68055556,100,@ShredderDota,50674154,216,2544.548387,0.537037037,116,507.5138889
9.412037037,2.473197302,5.587962963,3.087962963,112,104,7240.571429,243.8703704,5354.8,1191.657143,2.1996686,2.87962963,38.14814815,12.53240741,116,wejustzik,113316122,216,418.3142857,0.462962963,100,262.2407407
9.641860465,7.06960502,2.846511628,12.0372093,115,100,19280.09615,560.6,18828.12019,167.9326923,6.557189542,9.023255814,271.372093,20.53023256,103,Another,166458146,215,3515.442308,0.520930233,112,562.6930233
7.995348837,4.190953981,4.455813953,12.58604651,118,97,16913.2093,578.8697674,16408.29302,284.3767442,3.384133612,7.08372093,220.1348837,18.46976744,89,gantz,122633513,215,2835.753488,0.586046512,126,553.027907
8.299065421,2.690824298,4.612149533,1.901869159,104,110,6018.75,241.7990654,5113,0,2.315096251,2.378504673,55.82242991,12.19158879,110,boomski,2553754,214,164.5,0.485981308,104,255.1028037
9.546728972,5.534472342,4,11.1682243,130,84,16023.0531,494.1962617,17779.07965,276.5840708,4.543224299,8.626168224,188.771028,18.12616822,85,THEPRIEST,51747431,214,2117.823009,0.602803738,129,518.3271028
10.19158879,2.535045871,6.481308411,2.364485981,101,113,7442.608696,274.5514019,5688.043478,1205.086957,2.069214131,3.219626168,53.92523364,13.37850467,110,Buktop,90200219,214,341.3478261,0.485981308,104,304.0981308
8.985849057,2.862127796,5.103773585,5.448113208,119,93,NULL,374.9622642,NULL,NULL,2.575785582,4.160377358,126.6745283,15.58018868,107,Cak3z,32922146,212,NULL,0.495283019,105,413.7877358
11.25592417,2.673390479,6.796208531,5.260663507,109,102,8788.103448,347.3412322,7928.482759,2077.827586,2.284518828,4.27014218,104.3601896,15.03791469,110,nihis,1522705,211,278.0862069,0.478672986,101,378.2180095
10.78672986,3.457224211,5.81042654,12.07109005,110,101,9569.722222,457.0663507,8341.333333,556.2222222,2.989396411,6.582938389,155.2748815,16.60189573,93,Limbo,96415341,211,476.7777778,0.559241706,118,462.7109005
8.616113744,4.229005125,4.336492891,11.62085308,101,110,16997.08333,456.0758294,19952.33333,437.25,3.532240437,6.701421801,174.3317536,17.56872038,106,Joraal,40013910,211,2624.666667,0.497630332,105,481.056872
9.090047393,2.834043959,5.440758294,5.502369668,100,111,NULL,397.5687204,NULL,NULL,2.532229965,4.687203791,123.9620853,15.18957346,101,Lykus,92513570,211,NULL,0.521327014,110,435.6682464
8.592417062,3.992952926,3.862559242,7.966824645,105,106,NULL,441.07109,NULL,NULL,3.687116564,5.6492891,175.0094787,17.09952607,124,QuiX-,53151216,211,NULL,0.412322275,87,471.6161137
8.947619048,4.006069776,4.985714286,8.3,94,116,16214.92754,503.347619,18332.31401,302.7439614,3.129894938,6.657142857,231.2761905,19.50952381,122,M-GOD,131706718,210,2168.657005,0.419047619,88,528.6095238
14.01904762,3.081224506,6.266666667,4.238095238,114,96,10681.33971,343.3047619,12220.70813,1169.732057,2.854103343,3.866666667,84.03333333,17.30952381,109,p0pp1n.THU,149045443,210,517.722488,0.480952381,101,383.6285714
8.404761905,3.583143299,5.466666667,15.96666667,109,101,13762.25,481.4857143,10021.625,221.725,2.768292683,6.728571429,181.0714286,18.02857143,109,HEINRICH!,118039482,210,1501.675,0.480952381,101,524.2428571
9.451923077,2.681773484,5.509615385,2.149038462,120,88,NULL,249.7259615,NULL,NULL,2.290575916,3.168269231,48.10576923,12.58653846,121,ANDROIDp,96191708,208,NULL,0.418269231,87,273.3990385
12.52403846,4.184180083,4.793269231,6.019230769,101,107,12227.85366,390.3894231,12170.36585,650.8146341,3.503510532,4.269230769,134.2067308,18.02884615,100,Swallow,220202887,208,1156.521951,0.519230769,108,437.1634615
13.36057692,2.883515398,6.567307692,3.639423077,124,84,9739.830097,316.7836538,9974.407767,704.6359223,2.547584187,3.370192308,64.61057692,16.26442308,107,??,202392232,208,385.776699,0.485576923,101,363.3028846
11.96618357,3.29194095,5.362318841,2.222222222,119,88,7966.707317,266.4396135,6794.087805,1147.926829,2.78018018,2.942028986,32.53623188,13.99516908,109,ACE,131766964,207,364.2,0.473429952,98,304.7391304
13.07246377,3.965435678,4.93236715,3.516908213,75,132,13224.66019,372.7439614,8466.334951,915.4174757,3.294809011,3.178743961,135.4396135,17.10628019,85,Wenn,121917409,207,770.1796117,0.589371981,122,407.8937198
11.58454106,3.00408955,6.144927536,3.106280193,107,100,10380.52448,349.4396135,10825.73427,407.6783217,2.756289308,5.352657005,90.19806763,16.70531401,109,Qupe,118078153,207,359.7202797,0.473429952,98,406.6376812
10.68446602,4.593162205,4.796116505,8.95631068,117,89,13740.24823,468.3398058,15287.10638,1263.553191,3.689271255,7.009708738,167.6990291,17.93203883,88,delusionalTrash,89972122,206,2102.177305,0.572815534,118,491.5
10.2961165,3.626287265,5.533980583,8.300970874,101,105,14177.9902,473.2378641,16311.64216,613.4215686,3.069298246,6.689320388,183.9466019,19.0631068,123,Eu,142718557,206,2647.990196,0.402912621,83,502.6213592
10.35436893,2.96384329,5.436893204,4.504854369,106,100,10562.875,330.6165049,8534.5,259.4166667,2.825,5.004854369,88.33495146,15.19417476,104,kzz,106497354,206,232.6833333,0.495145631,102,395.0485437
7.655339806,5.046480758,3.160194175,11.34466019,108,98,19440,415.9854369,11838.5,0,4.222734255,5.689320388,163.9854369,17.2038835,108,DR_ALI,24191321,206,4536,0.475728155,98,474.3980583
12.03902439,2.94811942,6.36097561,2.292682927,113,92,NULL,291.0829268,NULL,NULL,2.522239264,4.004878049,77.25853659,14.25365854,110,Unknown,34128052,205,NULL,0.463414634,95,345.1317073
8.401960784,4.890850136,3.524509804,8.495098039,115,89,17366.89655,531.2401961,11570.33498,194.6896552,3.920723227,5.416666667,254.4558824,18.5245098,99,Bean,170532209,204,3000.763547,0.514705882,105,521.5294118
11.08823529,3.266546564,5.284313725,3.745098039,108,96,8248.152174,329.122549,7589.601449,1507.601449,2.87755102,4.117647059,77.56862745,14.81372549,110,NeaR,138154666,204,240.4275362,0.460784314,94,357.3186275
10.56157635,3.339539948,5.403940887,5.197044335,121,82,12896.18785,412.4433498,12855.79558,443.5524862,2.78213309,4.472906404,138.9802956,17.08866995,104,spotty-qcc,124013062,203,1261.657459,0.487684729,99,438.0147783
10.17821782,5.869633488,3.400990099,13.38613861,115,87,17123.71951,516.7574257,18032.95122,170.7195122,5.250363901,7.678217822,213.019802,18.77227723,56,balla,86809886,202,4807.5,0.722772277,146,514.9059406
10.18811881,2.642530012,5.797029703,3.064356436,96,106,8032.837838,290.509901,5290.810811,980.2567568,2.401366354,3.732673267,79.34158416,15.09405941,87,zeroji,140746,202,195.9189189,0.569306931,115,333.9356436
8.830845771,5.600688118,3.233830846,20.15920398,102,99,NULL,543.4925373,NULL,NULL,4.967692308,7.233830846,219.4626866,18.25870647,87,corey,32940748,201,NULL,0.567164179,114,523.8557214
7.665,3.751612998,5.22,17.925,130,70,21139.18367,583.91,22880.07143,99.03061224,3.175287356,8.91,303.265,21.35,111,Karl,94281932,200,2510.005102,0.445,89,597.095
9.535,2.986439158,5.26,4.35,102,98,10366.33333,357.735,8344.728205,460.3641026,2.423003802,3.21,109.51,15.055,116,Judy,141065684,200,379.1589744,0.42,84,378.26
9.42,3.135780198,5.69,5.16,90,110,9788.584906,367.19,8853.471698,873.2641509,2.371704745,4.075,116.465,15.27,105,Fullback,86722079,200,1117.150943,0.475,95,395.705
11.48743719,3.05651685,5.768844221,7.391959799,107,92,11942.48677,397.8492462,12509.94709,609.968254,2.740418118,4.32160804,130.8291457,17.10552764,109,1900,136683492,199,1083.910053,0.452261307,90,424.4572864
11.10050251,3.312545303,5.316582915,3.738693467,103,96,11863.60947,390.8492462,9591.923077,733.5029586,2.823251418,3.909547739,140.7638191,16.87939698,102,Dale*,47976221,199,761.8284024,0.487437186,97,434.4623116
11.76884422,2.842080003,6.115577889,1.974874372,108,91,8460.294118,275.0150754,6760.718954,2527.405229,2.485620378,3.432160804,41.74874372,13.77386935,100,mdL,114817642,199,371.2026144,0.497487437,99,289.8442211
8.727272727,4.66542376,4.252525253,9.151515152,96,102,19497.27041,573.9494949,19251.70918,410.7244898,3.939429929,8.025252525,297.7424242,20.28282828,107,Fey``,178032556,198,3915.668367,0.45959596,91,584.489899
8.393939394,4.018902001,4.797979798,14.67171717,114,84,17986.97674,536.1565657,15890.10078,443.9302326,3.445263158,8.136363636,224.3484848,18.55050505,112,Jacko,122991377,198,2816.596899,0.434343434,86,524.3232323
8.16751269,3.567882012,4.984771574,6.543147208,94,103,12324.19643,428.0507614,8922.678571,449.7321429,2.878818737,6.182741117,162.071066,17.06091371,105,Blitz,106781506,197,871.0714286,0.467005076,92,455.1370558
10.60406091,3.463787694,4.730964467,4.563451777,96,101,10561.68269,353.5583756,11175.56731,739.8653846,2.966738197,3.431472081,110.6497462,15.93908629,91,???????,101240880,197,634.3653846,0.538071066,106,380.8832487
11.7715736,3.952918894,5.21319797,3.974619289,105,92,12134.57031,379.5532995,11675.60938,725.03125,3.139240506,4.593908629,127.5837563,16.92893401,89,A35,107897138,197,912.140625,0.54822335,108,418.4771574
8.535714286,4.412057486,3.714285714,7.826530612,107,89,NULL,424.4387755,NULL,NULL,3.891483516,5.918367347,142.1377551,16.72959184,95,ND.Spectr[u]m,111706228,196,NULL,0.515306122,101,461.3163265
9.464285714,5.168068227,3.709183673,13.21428571,108,88,19125.22959,558.25,21542.2449,454,4.477303989,7.142857143,304.5459184,20.90306122,98,Palantimos,116881520,196,4468.010204,0.5,98,557.494898
10.84693878,2.694097661,6.102040816,2.494897959,104,92,11228,242.1581633,7583.4,210.2,2.279264214,3.06122449,31.03061224,13.42857143,96,Skrillex,102596549,196,72.8,0.510204082,100,278.4438776
10.92820513,2.824202009,6.251282051,5.861538462,112,83,9214.115854,330.9282051,8207.695122,1025.384146,2.384741591,3.979487179,82.62564103,14.44102564,112,Ariuka,86992358,195,913.0121951,0.425641026,83,341.9846154
12.36410256,3.287389057,5.717948718,3.487179487,101,94,9596.693548,316.1897436,8951.752688,1718.333333,2.948878924,4.497435897,71.02564103,15.14358974,106,sugar baby,163879323,195,448.2473118,0.456410256,89,344.5589744
8.06185567,2.844193564,4.025773196,2.170103093,84,110,7943.518519,237.8350515,5550.814815,250.5925926,2.629961588,2.525773196,51.72164948,12.12886598,120,Key,89296893,194,122.962963,0.381443299,74,254.1597938
12.31958763,3.051650526,5.43814433,1.979381443,96,98,7350.230769,282.6237113,6265.769231,1549.753846,2.890995261,3.402061856,43.79896907,13.81443299,81,CaptainLove,102712376,194,177.6923077,0.582474227,113,322.1597938
11.97409326,2.79653185,5.730569948,3.393782383,136,57,8985.079365,309.5284974,8630.513228,847.1798942,2.660036166,3.269430052,65.82901554,15.17098446,104,???,108221389,193,383.4338624,0.461139896,89,348.2797927
7.906735751,4.057214446,4.621761658,10.75647668,109,84,17548.69792,540.5751295,14989.27083,347.78125,3.283632287,7.269430052,249.2901554,18.67875648,116,Retribution,106204137,193,2486.489583,0.398963731,77,535.9585492
10.40932642,4.179478725,4.580310881,10.52849741,108,85,NULL,384.9585492,NULL,NULL,3.516968326,5.699481865,129.2124352,16.28497409,104,Kappa.Pride,133829277,193,NULL,0.461139896,89,420.1761658
8.316062176,2.419483848,5.606217617,1.829015544,101,92,7576,260.1243523,4552,386.4,2.011090573,2.958549223,48.95854922,12.66321244,118,????,132239985,193,186.2,0.388601036,75,279.7305699
10.7253886,3.647514187,5.21761658,7.466321244,108,85,13654.44767,428.6683938,12138.57558,300.5930233,3.334657398,6.67357513,172.6062176,17.48186528,112,meow,91982026,193,1137.563953,0.419689119,81,463.3212435
8.828125,2.559734059,5.484375,3.03125,109,83,11722.2,313.6614583,10065.6,1316.92,2.305792972,3.817708333,73.88020833,13.71875,108,667,52341014,192,805.88,0.4375,84,335.3020833
9.713541667,3.293149799,4.302083333,4.953125,107,85,10020,306.859375,4942.6875,1595.25,2.91283293,2.817708333,111.5364583,14.265625,75,Maelk,59457413,192,869.1875,0.609375,117,323.171875
11.34031414,3.38500865,5.743455497,3.235602094,119,72,12605.23684,402.2513089,12619.76316,320.8736842,2.952597995,5.617801047,121.8481675,17.45026178,100,78,119751406,191,2204.205263,0.476439791,91,437.5706806
8.167539267,4.793644125,3.691099476,14.08376963,105,86,18282.35602,543.9057592,21095.43455,188.3664921,3.975886525,6.507853403,282.3246073,20.58638743,104,Unknown,376376587,191,2796.020942,0.455497382,87,558.4502618
9.272251309,2.887368434,5.115183246,3.141361257,103,88,7323.333333,283.2670157,4455.333333,530.6666667,2.423746162,3.12565445,83.13089005,13.76439791,99,MaNia,85783343,191,288,0.481675393,92,319.104712
9.230366492,4.25270225,4.764397906,8.083769634,109,82,14469.82759,448.3874346,10207.62069,254.7586207,3.238461538,6.19895288,158.7591623,16.48167539,90,The_apathy,91852305,191,2125.327586,0.528795812,101,461.3455497
7.87434555,5.241691424,3.434554974,16.4973822,93,98,16683.45679,565.1675393,15662.02469,142.8395062,4.740853659,8.408376963,216.0366492,18.12041885,76,Efecto Mariposa,195454861,191,2630.37037,0.602094241,115,551.6282723
9.287958115,2.898160079,5.246073298,1.837696335,91,100,7212,240.3664921,5259.28,1144.2,2.27245509,2.633507853,38.30890052,12.96335079,96,Frigoleet,81150290,191,177.04,0.497382199,95,266.3717277
15.28947368,2.590962342,7.515789474,2.810526316,105,85,9833.315789,280.7473684,11328.42105,1090.515789,2.486694678,3.4,52.77894737,17.69473684,89,Amateratsu,401792574,190,347.4,0.531578947,101,358.9736842
13.91578947,4.111167431,5.442105263,7.952631579,95,95,13585.54054,427.2263158,19058.30811,617.6594595,3.685686654,6.142105263,144.5684211,18.95263158,93,mkh,162073020,190,1648.048649,0.510526316,97,459.5526316
10.01058201,3.468515604,5.185185185,11.15873016,90,99,12812.6087,452.3227513,8117.152174,278.5434783,2.98877551,5.486772487,206.5555556,18.29100529,106,M4lem,41818582,189,1061.152174,0.439153439,83,480.3068783
9.761904762,5.324546294,3.973544974,11.07407407,116,73,18189.97326,534.5185185,19169.93583,699.7005348,4.500665779,8.121693122,224.4867725,19.91534392,103,hmx,221743617,189,3233.604278,0.455026455,86,539.6560847
9.755319149,2.886823423,5.388297872,3.888297872,91,97,9570.357143,297.4946809,7467.178571,788.4642857,2.410661402,3.234042553,72.28723404,13.98404255,92,Eosin,20796460,188,686.5714286,0.510638298,96,324.7712766
10.68085106,2.154326176,6.930851064,2.861702128,112,76,6767.777778,253.0744681,4724.111111,713.9259259,1.996930161,3.159574468,51.09574468,14.15425532,95,Levi-,66988931,188,144.7407407,0.494680851,93,309.7765957
11.11764706,3.84353736,4.524064171,1.994652406,108,79,7710.378378,266.1283422,6561.540541,884.5837838,3.016548463,2.529411765,48.99465241,13.57219251,95,Cys,250604896,187,566.3459459,0.49197861,92,283.2780749
7.49197861,3.357495683,4.545454545,8.807486631,110,77,12972.44505,443.6898396,12121.96154,286.3791209,2.731764706,4.92513369,173.5294118,16.54545455,123,2huang.2day,130049546,187,1814.208791,0.342245989,64,452.2459893
10.4516129,2.03793792,7.349462366,2.908602151,86,100,8519.3125,284.6774194,7080.975,769.59375,1.903438186,3.537634409,58.6827957,13.74193548,102,NowWeAreFree,103812784,186,387.4875,0.451612903,84,303.0376344
9.821621622,4.839935638,4.524324324,10.82162162,90,95,17954.7619,534.7891892,19418.66071,452.3690476,3.949820789,8.048648649,242.1891892,20.10810811,90,Rajjix,88826062,185,2728.440476,0.513513514,95,558.2918919
13.75135135,3.487406186,5.724324324,5.567567568,82,103,10473.25967,350.6432432,12317.66851,596.0607735,3.121813031,4.118918919,94.22702703,16.97837838,91,??1999,164530809,185,901.7071823,0.508108108,94,402.572973
9.935135135,2.616731227,5.491891892,2.010810811,125,60,9232.118644,317.6486486,7338.694915,469.480226,2.499015748,3.789189189,67.14594595,13.90810811,109,Ayuan,136099804,185,521.480226,0.410810811,76,334.1891892
9.304347826,6.06250647,3.461956522,15.2826087,94,90,15224.68927,475.5597826,15212.56497,256.5423729,4.700156986,6.967391304,179.3967391,17.43478261,86,Swifty,124553723,184,2178.926554,0.532608696,98,474.4945652
9.858695652,2.82483083,5.64673913,6.065217391,91,93,12026.73077,373.6902174,7842.307692,365.3461538,2.472569779,4.10326087,128.451087,16.13586957,98,Gangster,164685813,184,840.0769231,0.467391304,86,403.0923913
8.070652174,3.667171114,5.434782609,8.836956522,95,89,16297.44318,530.6141304,12865.43182,176.7954545,2.873,7.543478261,257.4293478,19.16847826,96,Xcalibur,129610677,184,2517.454545,0.47826087,88,549.9021739
13.40983607,3.709880429,5.546448087,3.071038251,101,82,9702.513661,323.7650273,10551.39344,859,3.085714286,3.704918033,72.6284153,16.42076503,98,sl4d1n-,101779337,183,328.4644809,0.464480874,85,378.1748634
7.901639344,3.005867296,5.546448087,12.13114754,97,86,NULL,469.1311475,NULL,NULL,2.520197044,6.076502732,155,16.13114754,98,newb1k,59837697,183,NULL,0.464480874,85,467.5901639
11.89617486,3.319962371,6.136612022,3.737704918,94,89,8189,296.557377,8152.2,928.72,2.682991986,4.568306011,60.98907104,14.91803279,100,DrakaN,38271450,183,557.28,0.453551913,83,348.9344262
9.699453552,2.650956337,5.043715847,2.743169399,107,76,5790,241.9836066,4538,0,2.442036836,2.617486339,34.44808743,12.55191257,86,VolodyaHozyain ,94612878,183,29,0.530054645,97,267.1420765
11.17032967,5.368434298,4.021978022,8.851648352,88,94,14047.44048,455.1043956,11825.72619,172.0952381,4.519125683,7.005494505,148.956044,17.04945055,74,KeyaNo,90159486,182,1444.535714,0.593406593,108,489.0604396
12.40883978,3.160955512,5.762430939,1.276243094,93,88,9267.325581,283.7403315,8149.994186,587.0465116,2.731543624,3.331491713,40.66850829,15.4640884,94,Luobo,162077924,181,178.2093023,0.480662983,87,333.519337
11.19444444,5.555824397,4.105555556,9.538888889,99,81,15056.35593,491.8333333,18576.16949,393.440678,4.449255751,7.072222222,175.7833333,19.12777778,81,MS,170015620,180,2709.892655,0.55,99,510.7055556
9.038888889,3.880650807,4.916666667,17.62777778,93,87,14661.94444,491.4388889,14501.11111,289.3888889,3.424858757,7.8,164.8777778,17.65555556,72,Iceberg,129493387,180,719.3888889,0.6,108,535.6666667
10.93854749,3.507846607,5.223463687,7.502793296,86,93,12458.04094,411.1173184,13877.31579,597.4853801,2.995721925,4.709497207,137.1396648,17.22346369,97,Jing,315826524,179,1657.368421,0.458100559,82,428.603352
10.63128492,3.534771777,5.251396648,6.597765363,84,95,10683.7619,402.9441341,10627.68571,462.952381,3.15,5.910614525,134.4804469,16.24022346,83,Tib,89558517,179,1196.961905,0.536312849,96,428.2625698
8.449438202,4.310471083,4.151685393,13.3258427,97,81,NULL,422.6292135,NULL,NULL,3.439783491,5.831460674,150.2808989,16.23033708,88,Unknown,91646642,178,NULL,0.505617978,90,450.4325843
13.14044944,2.806541431,7.516853933,3.764044944,85,93,9617.414773,357.0393258,12220.02841,1059.5625,2.472346786,5.443820225,72.84831461,16.58426966,83,???Duc,140861401,178,1029.323864,0.533707865,95,387.4269663
